text,actual_label,predicted_sentiment,confidence,processing_time,timestamp
התנסות מדהימה שאמליץ לכולם,positive,negative,0.4957621462050609,0.000451750122981352,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.5537760939440751,0.04906669370093385,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.6769899022374095,0.11031351748477927,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.6410904114419621,0.9191660484150992,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,0.47168550226975064,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7056432780418409,1.2429661627115116,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.99,0.602596361218731,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.40061836490665104,1.1386273214116513,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.47730516676885737,0.14516468987227574,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,positive,0.5387577838592685,0.02179742134995579,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.9238874602249858,0.1664643638319787,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.6196341005765862,0.12544571635608445,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.656357024454937,1.7026398245783465,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.867394927475907,0.10239418331770826,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.8404957317531246,0.05457126926186593,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.6436769413180835,0.8052510535025463,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9137764814029826,0.24495963912678842,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,neutral,0.5148322967095151,0.7030651887752951,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.6960015417396698,0.2667596320400704,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.7820997966889095,0.22277627212291243,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.9310418207109921,0.037363234081747854,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.747058630001156,0.02668735973312783,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.6253897453191193,0.2720074079893418,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.5380250684054741,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.6503477481787056,0.7520327752454707,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,neutral,0.7262534767712618,0.009226693243161234,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.7363205705837753,0.5040165956757897,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.5822498374803645,0.5349737675795511,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.99,0.019280613851303974,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.99,0.23996210212181507,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.9013380107866978,1.3701508034627998,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.6808477510907306,0.07803776208326464,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.8526933627468282,0.6282656666512993,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.885600722130724,0.9213611265845771,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,neutral,0.4719028168632002,0.43210050626961644,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.31512988544962983,0.13097709930174328,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,negative,0.4542742486536946,0.10125376032711207,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.2827364279038904,0.009754882141478582,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.7431373122374999,0.5271471419298729,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.8817717571035285,1.2560897518464913,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,negative,0.20567829085244296,0.38526366770127385,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,positive,0.8464878696556545,0.2552216976431166,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,neutral,0.5999285122583025,0.04803107828308561,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,neutral,0.8468364346244192,0.5643652141053613,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.8982153149948807,0.3185707657899477,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.99,0.11366885813415896,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.618725470499724,0.44248879639254496,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,positive,0.5009099720677803,0.30079682032671007,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.9481594924862379,0.09954964194329433,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,neutral,0.8014922852649923,0.05299640907250677,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.526692105451158,0.5047703114729015,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,neutral,0.18674685133977703,0.21685719438160922,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.99,0.10652150198939618,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.8872320811697875,0.7058278472851772,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.9699364557834187,0.09132619533158114,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.8169707356155304,0.3852329814198879,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.5283076907519602,0.24129577848509212,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.6825436699053136,0.803471849147905,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.7714751134370714,0.34015259607337023,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,positive,0.3632286618005016,0.2886011695661705,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.6487173718523301,0.28133933376263837,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.6491495864420498,0.3531433014112839,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.3986959543253493,0.5554534060021753,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.8714211401843165,0.18639098792548084,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,neutral,0.45784249618286077,0.35344304205266397,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,neutral,0.7469483447278604,0.05631135778591203,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,neutral,0.723988366774234,0.37561492686658293,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.99,0.2977494426598292,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8206376697977225,0.6028205706770996,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.6550482812329612,0.4927870107930553,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.6677796170879409,0.02221826560865634,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.9026250644717888,2.894708540649211,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.7242824899911624,1.276510963247432,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.7669141997727557,0.29195726271720057,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.99,1.7179911676401323,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.7203337731311633,0.3939731960517454,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9053274654166855,0.654861140941429,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,neutral,0.3664040939702585,0.47852458619051413,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8252464663182488,2.3034022590139913,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.9186816328466149,0.6312905053038608,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.727750379386391,0.20965077496582665,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.8516705473109984,0.014923722332008362,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.707292068685488,0.2784694553436952,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.059795088195616526,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.8445109384822935,1.0293972426334386,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.738359838147741,0.5058542637115546,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,negative,0.5778930376311802,0.3027032651952248,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.6109830559961233,0.2112565220729767,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8967706528171925,0.40521295118492356,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.99,0.38600763829607765,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.9668153118322869,0.14310487833702415,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.99,0.6984587683201261,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,negative,0.8972926331389467,0.256307957610866,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.8933705705389685,1.1346498416929542,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.99,0.26581797828496884,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.6098862830517003,0.26419485397275605,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.99,0.1283043373197054,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.910616696446247,0.05569685573068187,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,neutral,0.7345866273194037,0.02430244356976124,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.594762147642272,0.058569263016428626,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.6932313016807037,2.709074514389804,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,positive,0.7903571161131354,0.14593122411163456,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.8870878150790111,0.009206267280308267,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.5173632585404098,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.8702608048760797,0.41690594978393714,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7998356146303621,0.06372051370082804,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.9774008488638279,0.6426513582319534,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.5499857617018562,0.015681317619153066,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.47353884353167996,0.9326181518513947,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.683363256336178,1.179538254667519,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8002222778679623,0.5605692179190763,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.9352879994631247,0.10421197764237468,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.99,2.8591685745973874,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.7873414798757506,1.3013204063075812,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.6509404584919795,0.30617091235497035,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.7005405414766603,0.8490148543266856,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.5863212360517793,0.6654316590255397,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.99,0.8841717186735538,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8226017514766059,0.3075644346930881,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,neutral,0.5528006200308647,0.11383057207919114,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.6975391624677593,0.8833658019247788,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.8829030741774986,1.1517201717858034,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7420008644098387,0.017440529016460066,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.4215321996040165,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,0.40487737266656193,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,positive,0.6898282532519606,0.5744584965147244,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,neutral,0.33672879592260463,0.5074289459690209,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.28460284731636565,1.3860679705207684,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8946464656545909,0.805546208839446,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,positive,0.7381086632342913,1.0173189160797942,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.7815801350560037,0.15387749356819647,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.8509065280576992,0.12226823915295179,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.8714391161878728,0.008309258411694671,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.7584551025270887,0.8888629295336424,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,neutral,0.8072646201951093,1.313974978154636,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.5596477530235602,0.01191892952123047,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,negative,0.5538008874031056,0.5360627989654327,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.6195707477186446,0.8491541533764769,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8210721075923477,0.18641558209143375,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,positive,0.5434938900341756,0.3176410936131522,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.6153323941509445,0.4228457302852796,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.9367141265167627,0.431095518057889,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.8787271701265036,0.4797572255441718,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.7020315903206686,0.2280958689079204,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,0.8500527418305446,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.8268519894578512,0.13079540290307465,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.9851970821109464,0.7758887365528536,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.7515401511385585,0.8779126807240597,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.7049993516965757,0.9115074776577469,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.8520616436648868,0.7534153544884555,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.6945064741718542,1.1923922424622244,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.7989292939272217,0.34062745860560867,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,neutral,0.2963533944831491,0.8952550006507183,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.6510233763738099,0.22168512832999684,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.5923125999749349,0.5590543755094242,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.3395981822747078,0.6695165197265411,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.99,0.4012697957743322,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.7848878945844686,0.20598025808969136,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.6174036869209328,0.9176932133598164,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.9825151399014334,0.21759141787730604,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.7537442283148217,0.06568411791763673,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.9203071547747856,0.1654480434471051,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.99,0.22949468084885655,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.09359224747099322,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,0.299512480398009,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.99,0.7255394652642381,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.6534592035959214,0.4472526314764572,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,positive,0.1644278878177785,0.4310796076531992,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.40960051820933696,0.5859277891198506,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,neutral,0.38571303863910306,0.08469808752740379,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.8338094903864914,1.2378101816290605,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.6754443950402294,0.1432481361189832,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.99,0.11143532076717824,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.7492902004048062,0.15968517454899248,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.99,0.3867645864828799,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.7571540984092967,0.22175725302970367,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.41202257784034463,0.877404002400279,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.5702849416886698,0.08208309613277602,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,neutral,0.6408269747973758,0.5506901555554409,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,positive,0.28196209618304185,0.3609293138187733,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.4417605127403977,0.39141481455832017,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.9480570845377215,0.9989082428505203,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7421130504232057,0.6161208425976741,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,positive,0.5352483854549501,0.39386601772766977,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.9424053793209453,0.3430766241625904,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.9002811544384799,0.2591492897741156,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,negative,0.5641361084950307,0.657176299855152,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.8757540924562947,0.04670146377739192,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.9036857569663449,0.3219436500900011,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.7953571653674535,0.417296206484853,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.7180856280551753,0.6423200114980576,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,positive,0.4188775757459514,0.01772500576340344,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.9693311171406837,1.7131791123567062,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.8735704499452465,0.41604689176031023,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,positive,0.6696439707623996,0.4844416600031301,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.834436230975875,0.2561951665573062,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,negative,0.7978001082986075,0.019557713428149794,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.99,0.008833031291056068,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.9017495091404143,0.10531956409014624,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,neutral,0.6595680445809468,0.26148892701582016,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.6842801272969852,0.3579967486017501,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,negative,0.6480207443951744,0.07410951450740566,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.7515173983784398,0.7316890708922654,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.17638418318061297,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.9090782580525154,0.32929087910205895,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,neutral,0.8674210388033265,0.9458297262332808,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.7038693637983898,0.2270372072195972,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.8641176242549422,0.12947400029737094,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8161152275615077,0.24586689880022178,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.7053729257858259,0.015570235289415191,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.99,0.3294552603034414,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.8053539057126353,0.2539396268479568,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.4991600316030735,0.09803042211696598,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.9271045693680025,0.3131694924698258,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.9507773466611873,0.9179451813678497,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.9396807496188714,0.5036096335355486,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.7803081582500228,1.3696221257148231,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.99,0.14334911965023664,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,negative,0.6175347619105709,0.5867727889147347,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,positive,0.4776134927539004,0.9245053086506522,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.45032841069069596,0.04717411036045696,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.99,0.20575407615800004,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.99,0.9727383651502215,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.7927602780730468,0.08616363123783592,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.5010011023933991,0.11390817906149353,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.989516437752187,1.112326136093738,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.5838418645299823,0.5144211478166919,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.8014268171336004,0.1381840714961506,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.99,0.010955975446547738,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.8292071399947034,0.06022086933044164,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.5295415333438466,1.1126856588039984,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,neutral,0.38198052584314673,0.11680438775285838,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,neutral,0.99,0.09293095963766947,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.99,0.40587557366352545,2025-07-11 15:18:23.345690
